SEED FROM ARGS.
Train | Epoch: 1 | Time: 1.7199289798736572 | Step: 0 / 285 | {'loss_reg': '0.1071', 'loss': '0.1071'}
Train | Epoch: 2 | Time: 0.7676732540130615 | Step: 0 / 285 | {'loss_reg': '0.0294', 'loss': '0.0294'}
Train | Epoch: 2 | Time: 8.296843767166138 | Step: 10 / 285 | {'loss_reg': '0.0299', 'loss': '0.0299'}
Train | Epoch: 2 | Time: 8.219250202178955 | Step: 20 / 285 | {'loss_reg': '0.0298', 'loss': '0.0298'}
Train | Epoch: 2 | Time: 8.187178373336792 | Step: 30 / 285 | {'loss_reg': '0.0301', 'loss': '0.0301'}
Train | Epoch: 2 | Time: 8.38697075843811 | Step: 40 / 285 | {'loss_reg': '0.0286', 'loss': '0.0286'}
Train | Epoch: 2 | Time: 8.032387733459473 | Step: 50 / 285 | {'loss_reg': '0.0313', 'loss': '0.0313'}
Train | Epoch: 2 | Time: 9.476979732513428 | Step: 60 / 285 | {'loss_reg': '0.0294', 'loss': '0.0294'}
Train | Epoch: 2 | Time: 10.265385627746582 | Step: 70 / 285 | {'loss_reg': '0.0275', 'loss': '0.0275'}
Train | Epoch: 2 | Time: 8.294283628463745 | Step: 80 / 285 | {'loss_reg': '0.0270', 'loss': '0.0270'}
Train | Epoch: 2 | Time: 8.293410301208496 | Step: 90 / 285 | {'loss_reg': '0.0288', 'loss': '0.0288'}
Train | Epoch: 2 | Time: 8.2260160446167 | Step: 100 / 285 | {'loss_reg': '0.0296', 'loss': '0.0296'}
Train | Epoch: 2 | Time: 8.81882095336914 | Step: 110 / 285 | {'loss_reg': '0.0266', 'loss': '0.0266'}
Train | Epoch: 2 | Time: 8.016101360321045 | Step: 120 / 285 | {'loss_reg': '0.0324', 'loss': '0.0324'}
Train | Epoch: 2 | Time: 8.64596700668335 | Step: 130 / 285 | {'loss_reg': '0.0289', 'loss': '0.0289'}
Train | Epoch: 2 | Time: 8.734171152114868 | Step: 140 / 285 | {'loss_reg': '0.0293', 'loss': '0.0293'}
Train | Epoch: 2 | Time: 9.192916631698608 | Step: 150 / 285 | {'loss_reg': '0.0298', 'loss': '0.0298'}
Train | Epoch: 2 | Time: 8.946223735809326 | Step: 160 / 285 | {'loss_reg': '0.0304', 'loss': '0.0304'}
Train | Epoch: 2 | Time: 9.475626468658447 | Step: 170 / 285 | {'loss_reg': '0.0271', 'loss': '0.0271'}
Train | Epoch: 2 | Time: 9.160260200500488 | Step: 180 / 285 | {'loss_reg': '0.0287', 'loss': '0.0287'}
Train | Epoch: 2 | Time: 8.939170837402344 | Step: 190 / 285 | {'loss_reg': '0.0279', 'loss': '0.0279'}
Train | Epoch: 2 | Time: 8.190198421478271 | Step: 200 / 285 | {'loss_reg': '0.0289', 'loss': '0.0289'}
Train | Epoch: 2 | Time: 8.314917087554932 | Step: 210 / 285 | {'loss_reg': '0.0285', 'loss': '0.0285'}
Train | Epoch: 2 | Time: 8.138572931289673 | Step: 220 / 285 | {'loss_reg': '0.0293', 'loss': '0.0293'}
Train | Epoch: 2 | Time: 8.1530442237854 | Step: 230 / 285 | {'loss_reg': '0.0275', 'loss': '0.0275'}
Train | Epoch: 2 | Time: 8.061273097991943 | Step: 240 / 285 | {'loss_reg': '0.0283', 'loss': '0.0283'}
Train | Epoch: 2 | Time: 8.396672010421753 | Step: 250 / 285 | {'loss_reg': '0.0279', 'loss': '0.0279'}
Train | Epoch: 2 | Time: 8.244120121002197 | Step: 260 / 285 | {'loss_reg': '0.0283', 'loss': '0.0283'}
Train | Epoch: 2 | Time: 8.347616195678711 | Step: 270 / 285 | {'loss_reg': '0.0276', 'loss': '0.0276'}
Train | Epoch: 2 | Time: 8.007131576538086 | Step: 280 / 285 | {'loss_reg': '0.0274', 'loss': '0.0274'}
Val | Epoch: 2 | {'rmse': '14.489', 'pearson': '0.826', 'r2': '0.670', 'spearmanr': '0.825'}
Train | Epoch: 3 | Time: 0.755260705947876 | Step: 0 / 285 | {'loss_reg': '0.0280', 'loss': '0.0280'}
Train | Epoch: 3 | Time: 7.99454665184021 | Step: 10 / 285 | {'loss_reg': '0.0266', 'loss': '0.0266'}
Train | Epoch: 3 | Time: 8.601470232009888 | Step: 20 / 285 | {'loss_reg': '0.0270', 'loss': '0.0270'}
Train | Epoch: 3 | Time: 8.316957235336304 | Step: 30 / 285 | {'loss_reg': '0.0286', 'loss': '0.0286'}
Train | Epoch: 3 | Time: 8.644631624221802 | Step: 40 / 285 | {'loss_reg': '0.0265', 'loss': '0.0265'}
Train | Epoch: 3 | Time: 8.581500053405762 | Step: 50 / 285 | {'loss_reg': '0.0278', 'loss': '0.0278'}
Train | Epoch: 3 | Time: 8.167284727096558 | Step: 60 / 285 | {'loss_reg': '0.0264', 'loss': '0.0264'}
Train | Epoch: 3 | Time: 8.232715368270874 | Step: 70 / 285 | {'loss_reg': '0.0263', 'loss': '0.0263'}
Train | Epoch: 3 | Time: 8.004365682601929 | Step: 80 / 285 | {'loss_reg': '0.0271', 'loss': '0.0271'}
Train | Epoch: 3 | Time: 8.132596015930176 | Step: 90 / 285 | {'loss_reg': '0.0274', 'loss': '0.0274'}
Train | Epoch: 3 | Time: 8.287622690200806 | Step: 100 / 285 | {'loss_reg': '0.0272', 'loss': '0.0272'}
Train | Epoch: 3 | Time: 8.13460636138916 | Step: 110 / 285 | {'loss_reg': '0.0275', 'loss': '0.0275'}
Train | Epoch: 3 | Time: 7.940955877304077 | Step: 120 / 285 | {'loss_reg': '0.0275', 'loss': '0.0275'}
Train | Epoch: 3 | Time: 8.151861906051636 | Step: 130 / 285 | {'loss_reg': '0.0266', 'loss': '0.0266'}
Train | Epoch: 3 | Time: 7.885791540145874 | Step: 140 / 285 | {'loss_reg': '0.0279', 'loss': '0.0279'}
Train | Epoch: 3 | Time: 7.966844081878662 | Step: 150 / 285 | {'loss_reg': '0.0278', 'loss': '0.0278'}
Train | Epoch: 3 | Time: 8.204978466033936 | Step: 160 / 285 | {'loss_reg': '0.0262', 'loss': '0.0262'}
Train | Epoch: 3 | Time: 8.227356672286987 | Step: 170 / 285 | {'loss_reg': '0.0268', 'loss': '0.0268'}
Train | Epoch: 3 | Time: 8.078486442565918 | Step: 180 / 285 | {'loss_reg': '0.0274', 'loss': '0.0274'}
Train | Epoch: 3 | Time: 8.352460622787476 | Step: 190 / 285 | {'loss_reg': '0.0264', 'loss': '0.0264'}
Train | Epoch: 3 | Time: 8.192088603973389 | Step: 200 / 285 | {'loss_reg': '0.0279', 'loss': '0.0279'}
Train | Epoch: 3 | Time: 8.10049843788147 | Step: 210 / 285 | {'loss_reg': '0.0273', 'loss': '0.0273'}
Train | Epoch: 3 | Time: 8.752010822296143 | Step: 220 / 285 | {'loss_reg': '0.0265', 'loss': '0.0265'}
Train | Epoch: 3 | Time: 9.856547117233276 | Step: 230 / 285 | {'loss_reg': '0.0267', 'loss': '0.0267'}
Train | Epoch: 3 | Time: 8.550946950912476 | Step: 240 / 285 | {'loss_reg': '0.0270', 'loss': '0.0270'}
Train | Epoch: 3 | Time: 8.332565069198608 | Step: 250 / 285 | {'loss_reg': '0.0258', 'loss': '0.0258'}
Train | Epoch: 3 | Time: 8.172123193740845 | Step: 260 / 285 | {'loss_reg': '0.0263', 'loss': '0.0263'}
Train | Epoch: 3 | Time: 8.381758451461792 | Step: 270 / 285 | {'loss_reg': '0.0264', 'loss': '0.0264'}
Train | Epoch: 3 | Time: 8.186849355697632 | Step: 280 / 285 | {'loss_reg': '0.0272', 'loss': '0.0272'}
Val | Epoch: 3 | {'rmse': '13.902', 'pearson': '0.836', 'r2': '0.696', 'spearmanr': '0.833'}
Train | Epoch: 4 | Time: 0.7945058345794678 | Step: 0 / 285 | {'loss_reg': '0.0258', 'loss': '0.0258'}
Train | Epoch: 4 | Time: 8.356577396392822 | Step: 10 / 285 | {'loss_reg': '0.0258', 'loss': '0.0258'}
Train | Epoch: 4 | Time: 8.545758724212646 | Step: 20 / 285 | {'loss_reg': '0.0277', 'loss': '0.0277'}
Train | Epoch: 4 | Time: 8.340421915054321 | Step: 30 / 285 | {'loss_reg': '0.0276', 'loss': '0.0276'}
Train | Epoch: 4 | Time: 8.563209295272827 | Step: 40 / 285 | {'loss_reg': '0.0290', 'loss': '0.0290'}
Train | Epoch: 4 | Time: 8.487192630767822 | Step: 50 / 285 | {'loss_reg': '0.0241', 'loss': '0.0241'}
Train | Epoch: 4 | Time: 8.501328706741333 | Step: 60 / 285 | {'loss_reg': '0.0281', 'loss': '0.0281'}
Train | Epoch: 4 | Time: 8.410788536071777 | Step: 70 / 285 | {'loss_reg': '0.0269', 'loss': '0.0269'}
Train | Epoch: 4 | Time: 8.467314720153809 | Step: 80 / 285 | {'loss_reg': '0.0278', 'loss': '0.0278'}
Train | Epoch: 4 | Time: 8.332698345184326 | Step: 90 / 285 | {'loss_reg': '0.0251', 'loss': '0.0251'}
Train | Epoch: 4 | Time: 8.504485607147217 | Step: 100 / 285 | {'loss_reg': '0.0279', 'loss': '0.0279'}
Train | Epoch: 4 | Time: 8.285650491714478 | Step: 110 / 285 | {'loss_reg': '0.0262', 'loss': '0.0262'}
Train | Epoch: 4 | Time: 8.784714937210083 | Step: 120 / 285 | {'loss_reg': '0.0258', 'loss': '0.0258'}
Train | Epoch: 4 | Time: 8.254340171813965 | Step: 130 / 285 | {'loss_reg': '0.0273', 'loss': '0.0273'}
Train | Epoch: 4 | Time: 8.55549168586731 | Step: 140 / 285 | {'loss_reg': '0.0263', 'loss': '0.0263'}
Train | Epoch: 4 | Time: 8.359589338302612 | Step: 150 / 285 | {'loss_reg': '0.0288', 'loss': '0.0288'}
Train | Epoch: 4 | Time: 8.398770570755005 | Step: 160 / 285 | {'loss_reg': '0.0266', 'loss': '0.0266'}
Train | Epoch: 4 | Time: 9.062638759613037 | Step: 170 / 285 | {'loss_reg': '0.0270', 'loss': '0.0270'}
Train | Epoch: 4 | Time: 8.413241624832153 | Step: 180 / 285 | {'loss_reg': '0.0257', 'loss': '0.0257'}
Train | Epoch: 4 | Time: 8.325592517852783 | Step: 190 / 285 | {'loss_reg': '0.0263', 'loss': '0.0263'}
Train | Epoch: 4 | Time: 8.42452073097229 | Step: 200 / 285 | {'loss_reg': '0.0259', 'loss': '0.0259'}
Train | Epoch: 4 | Time: 8.16756558418274 | Step: 210 / 285 | {'loss_reg': '0.0248', 'loss': '0.0248'}
Train | Epoch: 4 | Time: 8.276432514190674 | Step: 220 / 285 | {'loss_reg': '0.0273', 'loss': '0.0273'}
Train | Epoch: 4 | Time: 8.096089839935303 | Step: 230 / 285 | {'loss_reg': '0.0264', 'loss': '0.0264'}
Train | Epoch: 4 | Time: 8.444175958633423 | Step: 240 / 285 | {'loss_reg': '0.0262', 'loss': '0.0262'}
Train | Epoch: 4 | Time: 8.006232023239136 | Step: 250 / 285 | {'loss_reg': '0.0263', 'loss': '0.0263'}
Train | Epoch: 4 | Time: 8.24942684173584 | Step: 260 / 285 | {'loss_reg': '0.0271', 'loss': '0.0271'}
Train | Epoch: 4 | Time: 8.167718410491943 | Step: 270 / 285 | {'loss_reg': '0.0277', 'loss': '0.0277'}
Train | Epoch: 4 | Time: 8.319024801254272 | Step: 280 / 285 | {'loss_reg': '0.0286', 'loss': '0.0286'}
Val | Epoch: 4 | {'rmse': '13.619', 'pearson': '0.842', 'r2': '0.709', 'spearmanr': '0.835'}
Train | Epoch: 5 | Time: 0.7789421081542969 | Step: 0 / 285 | {'loss_reg': '0.0261', 'loss': '0.0261'}
Train | Epoch: 5 | Time: 7.870453596115112 | Step: 10 / 285 | {'loss_reg': '0.0262', 'loss': '0.0262'}
Train | Epoch: 5 | Time: 8.033475637435913 | Step: 20 / 285 | {'loss_reg': '0.0253', 'loss': '0.0253'}
Train | Epoch: 5 | Time: 7.876812696456909 | Step: 30 / 285 | {'loss_reg': '0.0270', 'loss': '0.0270'}
Train | Epoch: 5 | Time: 8.09351658821106 | Step: 40 / 285 | {'loss_reg': '0.0253', 'loss': '0.0253'}
Train | Epoch: 5 | Time: 8.079622268676758 | Step: 50 / 285 | {'loss_reg': '0.0256', 'loss': '0.0256'}
Train | Epoch: 5 | Time: 8.351896047592163 | Step: 60 / 285 | {'loss_reg': '0.0253', 'loss': '0.0253'}
Train | Epoch: 5 | Time: 8.814319610595703 | Step: 70 / 285 | {'loss_reg': '0.0270', 'loss': '0.0270'}
Train | Epoch: 5 | Time: 8.746968030929565 | Step: 80 / 285 | {'loss_reg': '0.0282', 'loss': '0.0282'}
Train | Epoch: 5 | Time: 8.594282150268555 | Step: 90 / 285 | {'loss_reg': '0.0254', 'loss': '0.0254'}
Train | Epoch: 5 | Time: 8.877073049545288 | Step: 100 / 285 | {'loss_reg': '0.0253', 'loss': '0.0253'}
Train | Epoch: 5 | Time: 8.282562017440796 | Step: 110 / 285 | {'loss_reg': '0.0266', 'loss': '0.0266'}
Train | Epoch: 5 | Time: 8.073079824447632 | Step: 120 / 285 | {'loss_reg': '0.0245', 'loss': '0.0245'}
Train | Epoch: 5 | Time: 7.8005805015563965 | Step: 130 / 285 | {'loss_reg': '0.0284', 'loss': '0.0284'}
Train | Epoch: 5 | Time: 8.220967531204224 | Step: 140 / 285 | {'loss_reg': '0.0251', 'loss': '0.0251'}
Train | Epoch: 5 | Time: 8.266774892807007 | Step: 150 / 285 | {'loss_reg': '0.0252', 'loss': '0.0252'}
Train | Epoch: 5 | Time: 7.852430582046509 | Step: 160 / 285 | {'loss_reg': '0.0250', 'loss': '0.0250'}
Train | Epoch: 5 | Time: 8.30213451385498 | Step: 170 / 285 | {'loss_reg': '0.0285', 'loss': '0.0285'}
Train | Epoch: 5 | Time: 7.983950614929199 | Step: 180 / 285 | {'loss_reg': '0.0245', 'loss': '0.0245'}
Train | Epoch: 5 | Time: 7.991754770278931 | Step: 190 / 285 | {'loss_reg': '0.0269', 'loss': '0.0269'}
Train | Epoch: 5 | Time: 7.74031400680542 | Step: 200 / 285 | {'loss_reg': '0.0256', 'loss': '0.0256'}
Train | Epoch: 5 | Time: 7.588439702987671 | Step: 210 / 285 | {'loss_reg': '0.0263', 'loss': '0.0263'}
Train | Epoch: 5 | Time: 8.27955675125122 | Step: 220 / 285 | {'loss_reg': '0.0290', 'loss': '0.0290'}
Train | Epoch: 5 | Time: 8.228838443756104 | Step: 230 / 285 | {'loss_reg': '0.0276', 'loss': '0.0276'}
Train | Epoch: 5 | Time: 7.903404712677002 | Step: 240 / 285 | {'loss_reg': '0.0253', 'loss': '0.0253'}
Train | Epoch: 5 | Time: 7.795469045639038 | Step: 250 / 285 | {'loss_reg': '0.0242', 'loss': '0.0242'}
Train | Epoch: 5 | Time: 8.090957641601562 | Step: 260 / 285 | {'loss_reg': '0.0272', 'loss': '0.0272'}
Train | Epoch: 5 | Time: 7.701832294464111 | Step: 270 / 285 | {'loss_reg': '0.0258', 'loss': '0.0258'}
Train | Epoch: 5 | Time: 7.867085695266724 | Step: 280 / 285 | {'loss_reg': '0.0261', 'loss': '0.0261'}
Val | Epoch: 5 | {'rmse': '13.543', 'pearson': '0.847', 'r2': '0.712', 'spearmanr': '0.843'}
Train | Epoch: 6 | Time: 0.7795882225036621 | Step: 0 / 285 | {'loss_reg': '0.0255', 'loss': '0.0255'}
Train | Epoch: 6 | Time: 8.205811977386475 | Step: 10 / 285 | {'loss_reg': '0.0266', 'loss': '0.0266'}
Train | Epoch: 6 | Time: 8.178361415863037 | Step: 20 / 285 | {'loss_reg': '0.0237', 'loss': '0.0237'}
Train | Epoch: 6 | Time: 8.396332740783691 | Step: 30 / 285 | {'loss_reg': '0.0282', 'loss': '0.0282'}
Train | Epoch: 6 | Time: 8.917254447937012 | Step: 40 / 285 | {'loss_reg': '0.0263', 'loss': '0.0263'}
Train | Epoch: 6 | Time: 8.459911108016968 | Step: 50 / 285 | {'loss_reg': '0.0287', 'loss': '0.0287'}
Train | Epoch: 6 | Time: 8.075723886489868 | Step: 60 / 285 | {'loss_reg': '0.0250', 'loss': '0.0250'}
Train | Epoch: 6 | Time: 8.303711652755737 | Step: 70 / 285 | {'loss_reg': '0.0289', 'loss': '0.0289'}
Train | Epoch: 6 | Time: 8.518243312835693 | Step: 80 / 285 | {'loss_reg': '0.0276', 'loss': '0.0276'}
Train | Epoch: 6 | Time: 8.447908878326416 | Step: 90 / 285 | {'loss_reg': '0.0266', 'loss': '0.0266'}
Train | Epoch: 6 | Time: 8.132286548614502 | Step: 100 / 285 | {'loss_reg': '0.0251', 'loss': '0.0251'}
Train | Epoch: 6 | Time: 8.417212724685669 | Step: 110 / 285 | {'loss_reg': '0.0249', 'loss': '0.0249'}
Train | Epoch: 6 | Time: 8.129247665405273 | Step: 120 / 285 | {'loss_reg': '0.0266', 'loss': '0.0266'}
Train | Epoch: 6 | Time: 8.088805675506592 | Step: 130 / 285 | {'loss_reg': '0.0249', 'loss': '0.0249'}
Train | Epoch: 6 | Time: 8.334061861038208 | Step: 140 / 285 | {'loss_reg': '0.0273', 'loss': '0.0273'}
Train | Epoch: 6 | Time: 8.250636100769043 | Step: 150 / 285 | {'loss_reg': '0.0271', 'loss': '0.0271'}
Train | Epoch: 6 | Time: 8.479105234146118 | Step: 160 / 285 | {'loss_reg': '0.0251', 'loss': '0.0251'}
Train | Epoch: 6 | Time: 8.279009580612183 | Step: 170 / 285 | {'loss_reg': '0.0256', 'loss': '0.0256'}
Train | Epoch: 6 | Time: 9.339047193527222 | Step: 180 / 285 | {'loss_reg': '0.0249', 'loss': '0.0249'}
Train | Epoch: 6 | Time: 8.204694986343384 | Step: 190 / 285 | {'loss_reg': '0.0266', 'loss': '0.0266'}
Train | Epoch: 6 | Time: 8.329636096954346 | Step: 200 / 285 | {'loss_reg': '0.0248', 'loss': '0.0248'}
Train | Epoch: 6 | Time: 8.149275302886963 | Step: 210 / 285 | {'loss_reg': '0.0241', 'loss': '0.0241'}
Train | Epoch: 6 | Time: 8.354964256286621 | Step: 220 / 285 | {'loss_reg': '0.0267', 'loss': '0.0267'}
Train | Epoch: 6 | Time: 7.978381872177124 | Step: 230 / 285 | {'loss_reg': '0.0250', 'loss': '0.0250'}
Train | Epoch: 6 | Time: 8.244961500167847 | Step: 240 / 285 | {'loss_reg': '0.0272', 'loss': '0.0272'}
Train | Epoch: 6 | Time: 8.046868801116943 | Step: 250 / 285 | {'loss_reg': '0.0250', 'loss': '0.0250'}
Train | Epoch: 6 | Time: 8.249093294143677 | Step: 260 / 285 | {'loss_reg': '0.0253', 'loss': '0.0253'}
Train | Epoch: 6 | Time: 8.098166942596436 | Step: 270 / 285 | {'loss_reg': '0.0250', 'loss': '0.0250'}
Train | Epoch: 6 | Time: 8.435425043106079 | Step: 280 / 285 | {'loss_reg': '0.0250', 'loss': '0.0250'}
Val | Epoch: 6 | {'rmse': '13.359', 'pearson': '0.850', 'r2': '0.720', 'spearmanr': '0.843'}
Train | Epoch: 7 | Time: 0.7405235767364502 | Step: 0 / 285 | {'loss_reg': '0.0252', 'loss': '0.0252'}
Train | Epoch: 7 | Time: 7.912924528121948 | Step: 10 / 285 | {'loss_reg': '0.0244', 'loss': '0.0244'}
Train | Epoch: 7 | Time: 8.092658281326294 | Step: 20 / 285 | {'loss_reg': '0.0251', 'loss': '0.0251'}
Train | Epoch: 7 | Time: 8.36100435256958 | Step: 30 / 285 | {'loss_reg': '0.0248', 'loss': '0.0248'}
Train | Epoch: 7 | Time: 7.959522485733032 | Step: 40 / 285 | {'loss_reg': '0.0255', 'loss': '0.0255'}
Train | Epoch: 7 | Time: 7.826927185058594 | Step: 50 / 285 | {'loss_reg': '0.0244', 'loss': '0.0244'}
Train | Epoch: 7 | Time: 8.255009651184082 | Step: 60 / 285 | {'loss_reg': '0.0239', 'loss': '0.0239'}
Train | Epoch: 7 | Time: 8.195077657699585 | Step: 70 / 285 | {'loss_reg': '0.0265', 'loss': '0.0265'}
Train | Epoch: 7 | Time: 7.842097997665405 | Step: 80 / 285 | {'loss_reg': '0.0251', 'loss': '0.0251'}
Train | Epoch: 7 | Time: 8.251104831695557 | Step: 90 / 285 | {'loss_reg': '0.0267', 'loss': '0.0267'}
Train | Epoch: 7 | Time: 7.988121509552002 | Step: 100 / 285 | {'loss_reg': '0.0243', 'loss': '0.0243'}
Train | Epoch: 7 | Time: 8.880081415176392 | Step: 110 / 285 | {'loss_reg': '0.0257', 'loss': '0.0257'}
Train | Epoch: 7 | Time: 7.986280202865601 | Step: 120 / 285 | {'loss_reg': '0.0254', 'loss': '0.0254'}
Train | Epoch: 7 | Time: 8.23174524307251 | Step: 130 / 285 | {'loss_reg': '0.0249', 'loss': '0.0249'}
Train | Epoch: 7 | Time: 7.944680452346802 | Step: 140 / 285 | {'loss_reg': '0.0264', 'loss': '0.0264'}
Train | Epoch: 7 | Time: 8.058417558670044 | Step: 150 / 285 | {'loss_reg': '0.0273', 'loss': '0.0273'}
Train | Epoch: 7 | Time: 7.960215091705322 | Step: 160 / 285 | {'loss_reg': '0.0255', 'loss': '0.0255'}
Train | Epoch: 7 | Time: 8.277544260025024 | Step: 170 / 285 | {'loss_reg': '0.0239', 'loss': '0.0239'}
Train | Epoch: 7 | Time: 8.056665658950806 | Step: 180 / 285 | {'loss_reg': '0.0253', 'loss': '0.0253'}
Train | Epoch: 7 | Time: 8.228739500045776 | Step: 190 / 285 | {'loss_reg': '0.0270', 'loss': '0.0270'}
Train | Epoch: 7 | Time: 7.952443361282349 | Step: 200 / 285 | {'loss_reg': '0.0248', 'loss': '0.0248'}
Train | Epoch: 7 | Time: 8.234448671340942 | Step: 210 / 285 | {'loss_reg': '0.0239', 'loss': '0.0239'}
Train | Epoch: 7 | Time: 8.002179861068726 | Step: 220 / 285 | {'loss_reg': '0.0260', 'loss': '0.0260'}
Train | Epoch: 7 | Time: 8.350420236587524 | Step: 230 / 285 | {'loss_reg': '0.0270', 'loss': '0.0270'}
Train | Epoch: 7 | Time: 8.098911046981812 | Step: 240 / 285 | {'loss_reg': '0.0257', 'loss': '0.0257'}
Train | Epoch: 7 | Time: 8.295897006988525 | Step: 250 / 285 | {'loss_reg': '0.0254', 'loss': '0.0254'}
Train | Epoch: 7 | Time: 8.224521398544312 | Step: 260 / 285 | {'loss_reg': '0.0237', 'loss': '0.0237'}
Train | Epoch: 7 | Time: 8.345454692840576 | Step: 270 / 285 | {'loss_reg': '0.0262', 'loss': '0.0262'}
Train | Epoch: 7 | Time: 8.194701433181763 | Step: 280 / 285 | {'loss_reg': '0.0254', 'loss': '0.0254'}
Val | Epoch: 7 | {'rmse': '13.168', 'pearson': '0.853', 'r2': '0.728', 'spearmanr': '0.846'}
Train | Epoch: 8 | Time: 0.7595975399017334 | Step: 0 / 285 | {'loss_reg': '0.0254', 'loss': '0.0254'}
Train | Epoch: 8 | Time: 7.747631788253784 | Step: 10 / 285 | {'loss_reg': '0.0245', 'loss': '0.0245'}
Train | Epoch: 8 | Time: 8.225212812423706 | Step: 20 / 285 | {'loss_reg': '0.0247', 'loss': '0.0247'}
Train | Epoch: 8 | Time: 8.560665130615234 | Step: 30 / 285 | {'loss_reg': '0.0251', 'loss': '0.0251'}
Train | Epoch: 8 | Time: 7.982243776321411 | Step: 40 / 285 | {'loss_reg': '0.0241', 'loss': '0.0241'}
Train | Epoch: 8 | Time: 7.970515251159668 | Step: 50 / 285 | {'loss_reg': '0.0249', 'loss': '0.0249'}
Train | Epoch: 8 | Time: 7.83116602897644 | Step: 60 / 285 | {'loss_reg': '0.0238', 'loss': '0.0238'}
Train | Epoch: 8 | Time: 7.825971364974976 | Step: 70 / 285 | {'loss_reg': '0.0259', 'loss': '0.0259'}
Train | Epoch: 8 | Time: 7.919339179992676 | Step: 80 / 285 | {'loss_reg': '0.0246', 'loss': '0.0246'}
Train | Epoch: 8 | Time: 7.8867292404174805 | Step: 90 / 285 | {'loss_reg': '0.0229', 'loss': '0.0229'}
Train | Epoch: 8 | Time: 7.87469220161438 | Step: 100 / 285 | {'loss_reg': '0.0252', 'loss': '0.0252'}
