SEED FROM ARGS.
Train | Epoch: 1 | Time: 1.9444024562835693 | Step: 0 / 285 | {'loss_reg': '0.1077', 'loss': '0.1077'}
Train | Epoch: 4 | Time: 14.576607704162598 | Step: 30 / 285 | {'loss_reg': '0.0257', 'loss': '0.0257'}
Train | Epoch: 4 | Time: 14.436239004135132 | Step: 40 / 285 | {'loss_reg': '0.0262', 'loss': '0.0262'}
Train | Epoch: 4 | Time: 14.787467002868652 | Step: 50 / 285 | {'loss_reg': '0.0257', 'loss': '0.0257'}
Train | Epoch: 4 | Time: 14.092153072357178 | Step: 60 / 285 | {'loss_reg': '0.0268', 'loss': '0.0268'}
Train | Epoch: 4 | Time: 14.312833070755005 | Step: 70 / 285 | {'loss_reg': '0.0278', 'loss': '0.0278'}
Train | Epoch: 4 | Time: 13.716849327087402 | Step: 80 / 285 | {'loss_reg': '0.0265', 'loss': '0.0265'}
Train | Epoch: 4 | Time: 14.541414976119995 | Step: 90 / 285 | {'loss_reg': '0.0281', 'loss': '0.0281'}
Train | Epoch: 4 | Time: 14.152965068817139 | Step: 100 / 285 | {'loss_reg': '0.0262', 'loss': '0.0262'}
Train | Epoch: 4 | Time: 13.910051584243774 | Step: 110 / 285 | {'loss_reg': '0.0244', 'loss': '0.0244'}
Train | Epoch: 4 | Time: 14.29886507987976 | Step: 120 / 285 | {'loss_reg': '0.0264', 'loss': '0.0264'}
Train | Epoch: 4 | Time: 14.657437562942505 | Step: 130 / 285 | {'loss_reg': '0.0272', 'loss': '0.0272'}
Train | Epoch: 4 | Time: 14.367653131484985 | Step: 140 / 285 | {'loss_reg': '0.0277', 'loss': '0.0277'}
Train | Epoch: 4 | Time: 14.279256582260132 | Step: 150 / 285 | {'loss_reg': '0.0274', 'loss': '0.0274'}
Train | Epoch: 4 | Time: 14.2738778591156 | Step: 160 / 285 | {'loss_reg': '0.0263', 'loss': '0.0263'}
Train | Epoch: 4 | Time: 13.961504936218262 | Step: 170 / 285 | {'loss_reg': '0.0291', 'loss': '0.0291'}
Train | Epoch: 4 | Time: 13.789295434951782 | Step: 180 / 285 | {'loss_reg': '0.0262', 'loss': '0.0262'}
Train | Epoch: 4 | Time: 14.303519487380981 | Step: 190 / 285 | {'loss_reg': '0.0268', 'loss': '0.0268'}
Train | Epoch: 4 | Time: 13.810197830200195 | Step: 200 / 285 | {'loss_reg': '0.0275', 'loss': '0.0275'}
Train | Epoch: 4 | Time: 13.516528844833374 | Step: 210 / 285 | {'loss_reg': '0.0271', 'loss': '0.0271'}
Train | Epoch: 4 | Time: 14.140844821929932 | Step: 220 / 285 | {'loss_reg': '0.0274', 'loss': '0.0274'}
Train | Epoch: 4 | Time: 13.907639265060425 | Step: 230 / 285 | {'loss_reg': '0.0273', 'loss': '0.0273'}
Train | Epoch: 4 | Time: 14.207492589950562 | Step: 240 / 285 | {'loss_reg': '0.0256', 'loss': '0.0256'}
Train | Epoch: 4 | Time: 14.23798942565918 | Step: 250 / 285 | {'loss_reg': '0.0271', 'loss': '0.0271'}
Train | Epoch: 4 | Time: 14.173425912857056 | Step: 260 / 285 | {'loss_reg': '0.0262', 'loss': '0.0262'}
Train | Epoch: 4 | Time: 14.328444957733154 | Step: 270 / 285 | {'loss_reg': '0.0270', 'loss': '0.0270'}
Train | Epoch: 4 | Time: 14.066922426223755 | Step: 280 / 285 | {'loss_reg': '0.0261', 'loss': '0.0261'}
Val | Epoch: 4 | {'rmse': '13.548', 'pearson': '0.844', 'r2': '0.712', 'spearmanr': '0.838'}
Train | Epoch: 5 | Time: 1.3333373069763184 | Step: 0 / 285 | {'loss_reg': '0.0262', 'loss': '0.0262'}
Train | Epoch: 5 | Time: 14.192090511322021 | Step: 10 / 285 | {'loss_reg': '0.0257', 'loss': '0.0257'}
Train | Epoch: 5 | Time: 13.908073425292969 | Step: 20 / 285 | {'loss_reg': '0.0283', 'loss': '0.0283'}
Train | Epoch: 5 | Time: 13.855312824249268 | Step: 30 / 285 | {'loss_reg': '0.0261', 'loss': '0.0261'}
Train | Epoch: 5 | Time: 13.553718566894531 | Step: 40 / 285 | {'loss_reg': '0.0266', 'loss': '0.0266'}
Train | Epoch: 5 | Time: 14.891328573226929 | Step: 50 / 285 | {'loss_reg': '0.0254', 'loss': '0.0254'}
Train | Epoch: 5 | Time: 15.102226495742798 | Step: 60 / 285 | {'loss_reg': '0.0257', 'loss': '0.0257'}
Train | Epoch: 5 | Time: 14.97806453704834 | Step: 70 / 285 | {'loss_reg': '0.0252', 'loss': '0.0252'}
Train | Epoch: 5 | Time: 14.400450229644775 | Step: 80 / 285 | {'loss_reg': '0.0255', 'loss': '0.0255'}
Train | Epoch: 5 | Time: 14.865791082382202 | Step: 90 / 285 | {'loss_reg': '0.0257', 'loss': '0.0257'}
Train | Epoch: 5 | Time: 14.387730598449707 | Step: 100 / 285 | {'loss_reg': '0.0277', 'loss': '0.0277'}
Train | Epoch: 5 | Time: 13.681792497634888 | Step: 110 / 285 | {'loss_reg': '0.0262', 'loss': '0.0262'}
Train | Epoch: 5 | Time: 13.816462993621826 | Step: 120 / 285 | {'loss_reg': '0.0266', 'loss': '0.0266'}
Train | Epoch: 5 | Time: 14.618594646453857 | Step: 130 / 285 | {'loss_reg': '0.0279', 'loss': '0.0279'}
Train | Epoch: 5 | Time: 13.697020053863525 | Step: 140 / 285 | {'loss_reg': '0.0263', 'loss': '0.0263'}
Train | Epoch: 5 | Time: 14.365722417831421 | Step: 150 / 285 | {'loss_reg': '0.0294', 'loss': '0.0294'}
Train | Epoch: 5 | Time: 13.948071241378784 | Step: 160 / 285 | {'loss_reg': '0.0249', 'loss': '0.0249'}
Train | Epoch: 5 | Time: 14.63605260848999 | Step: 170 / 285 | {'loss_reg': '0.0260', 'loss': '0.0260'}
Train | Epoch: 5 | Time: 14.274439811706543 | Step: 180 / 285 | {'loss_reg': '0.0261', 'loss': '0.0261'}
Train | Epoch: 5 | Time: 14.931183815002441 | Step: 190 / 285 | {'loss_reg': '0.0250', 'loss': '0.0250'}
Train | Epoch: 5 | Time: 14.302533626556396 | Step: 200 / 285 | {'loss_reg': '0.0254', 'loss': '0.0254'}
Train | Epoch: 5 | Time: 14.240702390670776 | Step: 210 / 285 | {'loss_reg': '0.0250', 'loss': '0.0250'}
Train | Epoch: 5 | Time: 13.978006601333618 | Step: 220 / 285 | {'loss_reg': '0.0264', 'loss': '0.0264'}
Train | Epoch: 5 | Time: 15.0160231590271 | Step: 230 / 285 | {'loss_reg': '0.0270', 'loss': '0.0270'}
Train | Epoch: 5 | Time: 13.728072166442871 | Step: 240 / 285 | {'loss_reg': '0.0254', 'loss': '0.0254'}
Train | Epoch: 5 | Time: 14.231937408447266 | Step: 250 / 285 | {'loss_reg': '0.0265', 'loss': '0.0265'}
Train | Epoch: 5 | Time: 13.661319732666016 | Step: 260 / 285 | {'loss_reg': '0.0280', 'loss': '0.0280'}
Train | Epoch: 5 | Time: 14.121952533721924 | Step: 270 / 285 | {'loss_reg': '0.0264', 'loss': '0.0264'}
Train | Epoch: 5 | Time: 14.272639513015747 | Step: 280 / 285 | {'loss_reg': '0.0252', 'loss': '0.0252'}
Val | Epoch: 5 | {'rmse': '13.559', 'pearson': '0.847', 'r2': '0.711', 'spearmanr': '0.842'}
Train | Epoch: 6 | Time: 1.2696669101715088 | Step: 0 / 285 | {'loss_reg': '0.0271', 'loss': '0.0271'}
Train | Epoch: 6 | Time: 14.167236328125 | Step: 10 / 285 | {'loss_reg': '0.0257', 'loss': '0.0257'}
Train | Epoch: 6 | Time: 13.831488132476807 | Step: 20 / 285 | {'loss_reg': '0.0279', 'loss': '0.0279'}
Train | Epoch: 6 | Time: 14.728153944015503 | Step: 30 / 285 | {'loss_reg': '0.0269', 'loss': '0.0269'}
Train | Epoch: 6 | Time: 14.050942420959473 | Step: 40 / 285 | {'loss_reg': '0.0270', 'loss': '0.0270'}
Train | Epoch: 6 | Time: 14.404842615127563 | Step: 50 / 285 | {'loss_reg': '0.0262', 'loss': '0.0262'}
Train | Epoch: 6 | Time: 14.109688997268677 | Step: 60 / 285 | {'loss_reg': '0.0259', 'loss': '0.0259'}
Train | Epoch: 6 | Time: 13.913775205612183 | Step: 70 / 285 | {'loss_reg': '0.0259', 'loss': '0.0259'}
Train | Epoch: 6 | Time: 14.364423274993896 | Step: 80 / 285 | {'loss_reg': '0.0269', 'loss': '0.0269'}
Train | Epoch: 6 | Time: 14.172537565231323 | Step: 90 / 285 | {'loss_reg': '0.0253', 'loss': '0.0253'}
Train | Epoch: 6 | Time: 14.401182651519775 | Step: 100 / 285 | {'loss_reg': '0.0255', 'loss': '0.0255'}
Train | Epoch: 6 | Time: 14.512770414352417 | Step: 110 / 285 | {'loss_reg': '0.0266', 'loss': '0.0266'}
Train | Epoch: 6 | Time: 14.186951398849487 | Step: 120 / 285 | {'loss_reg': '0.0262', 'loss': '0.0262'}
Train | Epoch: 6 | Time: 15.1190824508667 | Step: 130 / 285 | {'loss_reg': '0.0281', 'loss': '0.0281'}
Train | Epoch: 6 | Time: 14.375364542007446 | Step: 140 / 285 | {'loss_reg': '0.0255', 'loss': '0.0255'}
Train | Epoch: 6 | Time: 14.437869787216187 | Step: 150 / 285 | {'loss_reg': '0.0274', 'loss': '0.0274'}
Train | Epoch: 6 | Time: 14.858996152877808 | Step: 160 / 285 | {'loss_reg': '0.0272', 'loss': '0.0272'}
Train | Epoch: 6 | Time: 14.843915462493896 | Step: 170 / 285 | {'loss_reg': '0.0265', 'loss': '0.0265'}
Train | Epoch: 6 | Time: 14.255622386932373 | Step: 180 / 285 | {'loss_reg': '0.0243', 'loss': '0.0243'}
Train | Epoch: 6 | Time: 13.819479703903198 | Step: 190 / 285 | {'loss_reg': '0.0261', 'loss': '0.0261'}
Train | Epoch: 6 | Time: 14.2000572681427 | Step: 200 / 285 | {'loss_reg': '0.0273', 'loss': '0.0273'}
Train | Epoch: 6 | Time: 14.78591775894165 | Step: 210 / 285 | {'loss_reg': '0.0258', 'loss': '0.0258'}
Train | Epoch: 6 | Time: 14.05050253868103 | Step: 220 / 285 | {'loss_reg': '0.0258', 'loss': '0.0258'}
Train | Epoch: 6 | Time: 14.687308311462402 | Step: 230 / 285 | {'loss_reg': '0.0236', 'loss': '0.0236'}
Train | Epoch: 6 | Time: 13.896194219589233 | Step: 240 / 285 | {'loss_reg': '0.0241', 'loss': '0.0241'}
Train | Epoch: 6 | Time: 14.998655796051025 | Step: 250 / 285 | {'loss_reg': '0.0256', 'loss': '0.0256'}
Train | Epoch: 6 | Time: 14.743858575820923 | Step: 260 / 285 | {'loss_reg': '0.0249', 'loss': '0.0249'}
Train | Epoch: 6 | Time: 13.932525396347046 | Step: 270 / 285 | {'loss_reg': '0.0280', 'loss': '0.0280'}
Train | Epoch: 6 | Time: 13.796257257461548 | Step: 280 / 285 | {'loss_reg': '0.0253', 'loss': '0.0253'}
Val | Epoch: 6 | {'rmse': '13.406', 'pearson': '0.849', 'r2': '0.718', 'spearmanr': '0.844'}
Train | Epoch: 7 | Time: 1.3668029308319092 | Step: 0 / 285 | {'loss_reg': '0.0255', 'loss': '0.0255'}
Train | Epoch: 7 | Time: 13.833990335464478 | Step: 10 / 285 | {'loss_reg': '0.0262', 'loss': '0.0262'}
Train | Epoch: 7 | Time: 13.835136890411377 | Step: 20 / 285 | {'loss_reg': '0.0267', 'loss': '0.0267'}
Train | Epoch: 7 | Time: 13.746161222457886 | Step: 30 / 285 | {'loss_reg': '0.0249', 'loss': '0.0249'}
Train | Epoch: 7 | Time: 13.739176988601685 | Step: 40 / 285 | {'loss_reg': '0.0267', 'loss': '0.0267'}
Train | Epoch: 7 | Time: 14.267135858535767 | Step: 50 / 285 | {'loss_reg': '0.0257', 'loss': '0.0257'}
Train | Epoch: 7 | Time: 13.465349912643433 | Step: 60 / 285 | {'loss_reg': '0.0259', 'loss': '0.0259'}
Train | Epoch: 7 | Time: 14.034508228302002 | Step: 70 / 285 | {'loss_reg': '0.0241', 'loss': '0.0241'}
Train | Epoch: 7 | Time: 13.499733448028564 | Step: 80 / 285 | {'loss_reg': '0.0233', 'loss': '0.0233'}
Train | Epoch: 7 | Time: 14.070619344711304 | Step: 90 / 285 | {'loss_reg': '0.0271', 'loss': '0.0271'}
Train | Epoch: 7 | Time: 13.969331502914429 | Step: 100 / 285 | {'loss_reg': '0.0249', 'loss': '0.0249'}
Train | Epoch: 7 | Time: 13.777952194213867 | Step: 110 / 285 | {'loss_reg': '0.0247', 'loss': '0.0247'}
Train | Epoch: 7 | Time: 13.847934484481812 | Step: 120 / 285 | {'loss_reg': '0.0247', 'loss': '0.0247'}
Train | Epoch: 7 | Time: 14.124549388885498 | Step: 130 / 285 | {'loss_reg': '0.0238', 'loss': '0.0238'}
Train | Epoch: 7 | Time: 13.541563987731934 | Step: 140 / 285 | {'loss_reg': '0.0242', 'loss': '0.0242'}
Train | Epoch: 7 | Time: 14.405191659927368 | Step: 150 / 285 | {'loss_reg': '0.0235', 'loss': '0.0235'}
Train | Epoch: 7 | Time: 13.93046498298645 | Step: 160 / 285 | {'loss_reg': '0.0248', 'loss': '0.0248'}
Train | Epoch: 7 | Time: 14.658833503723145 | Step: 170 / 285 | {'loss_reg': '0.0275', 'loss': '0.0275'}
Train | Epoch: 7 | Time: 14.786540269851685 | Step: 180 / 285 | {'loss_reg': '0.0246', 'loss': '0.0246'}
Train | Epoch: 7 | Time: 14.61497688293457 | Step: 190 / 285 | {'loss_reg': '0.0261', 'loss': '0.0261'}
Train | Epoch: 7 | Time: 14.077291011810303 | Step: 200 / 285 | {'loss_reg': '0.0242', 'loss': '0.0242'}
Train | Epoch: 7 | Time: 14.56467056274414 | Step: 210 / 285 | {'loss_reg': '0.0271', 'loss': '0.0271'}
Train | Epoch: 7 | Time: 13.861853122711182 | Step: 220 / 285 | {'loss_reg': '0.0254', 'loss': '0.0254'}
Train | Epoch: 7 | Time: 14.84682583808899 | Step: 230 / 285 | {'loss_reg': '0.0246', 'loss': '0.0246'}
Train | Epoch: 7 | Time: 13.706993103027344 | Step: 240 / 285 | {'loss_reg': '0.0248', 'loss': '0.0248'}
Train | Epoch: 7 | Time: 13.82031774520874 | Step: 250 / 285 | {'loss_reg': '0.0263', 'loss': '0.0263'}
Train | Epoch: 7 | Time: 13.574818134307861 | Step: 260 / 285 | {'loss_reg': '0.0257', 'loss': '0.0257'}
Train | Epoch: 7 | Time: 14.092443466186523 | Step: 270 / 285 | {'loss_reg': '0.0258', 'loss': '0.0258'}
Train | Epoch: 7 | Time: 14.274456977844238 | Step: 280 / 285 | {'loss_reg': '0.0248', 'loss': '0.0248'}
Val | Epoch: 7 | {'rmse': '13.349', 'pearson': '0.850', 'r2': '0.720', 'spearmanr': '0.845'}
Train | Epoch: 8 | Time: 1.1593022346496582 | Step: 0 / 285 | {'loss_reg': '0.0246', 'loss': '0.0246'}
Train | Epoch: 8 | Time: 14.326352596282959 | Step: 10 / 285 | {'loss_reg': '0.0260', 'loss': '0.0260'}
Train | Epoch: 8 | Time: 13.996262311935425 | Step: 20 / 285 | {'loss_reg': '0.0230', 'loss': '0.0230'}
Train | Epoch: 8 | Time: 14.678247451782227 | Step: 30 / 285 | {'loss_reg': '0.0241', 'loss': '0.0241'}
Train | Epoch: 8 | Time: 14.777148723602295 | Step: 40 / 285 | {'loss_reg': '0.0262', 'loss': '0.0262'}
Train | Epoch: 8 | Time: 14.882940769195557 | Step: 50 / 285 | {'loss_reg': '0.0269', 'loss': '0.0269'}
Train | Epoch: 8 | Time: 14.054892301559448 | Step: 60 / 285 | {'loss_reg': '0.0258', 'loss': '0.0258'}
Train | Epoch: 8 | Time: 14.367799043655396 | Step: 70 / 285 | {'loss_reg': '0.0259', 'loss': '0.0259'}
Train | Epoch: 8 | Time: 14.757989168167114 | Step: 80 / 285 | {'loss_reg': '0.0254', 'loss': '0.0254'}
Train | Epoch: 8 | Time: 14.53456735610962 | Step: 90 / 285 | {'loss_reg': '0.0257', 'loss': '0.0257'}
Train | Epoch: 8 | Time: 14.032467126846313 | Step: 100 / 285 | {'loss_reg': '0.0256', 'loss': '0.0256'}
